Station,Date,temp
Sandwip,2016-08-19,29.8
Sandwip,2016-08-20,28.8
Sandwip,2016-08-21,26
Sandwip,2016-08-22,28.8
Sandwip,2016-08-23,29.2
Sandwip,2016-08-24,29.6
Sandwip,2016-08-25,30.2
Sandwip,2016-08-26,29.9
Sandwip,2016-08-27,29.5
Sandwip,2016-08-28,29.4
Sandwip,2016-08-29,29.7
Sandwip,2016-08-30,29.9
Sandwip,2016-08-31,28.8
Sandwip,2016-09-01,27.6
Sandwip,2016-09-02,27.2
Sandwip,2016-09-03,27.7
Sandwip,2016-09-04,28.4
Sandwip,2016-09-05,28.7
Sandwip,2016-09-06,28.5
Sandwip,2016-09-07,29
Sandwip,2016-09-08,29.5
Sandwip,2016-09-09,29.8
Sandwip,2016-09-10,29.9
Sandwip,2016-09-11,28.6
Sandwip,2016-09-12,28.4
Sandwip,2016-09-13,29.1
Sandwip,2016-09-14,28.9
Sandwip,2016-09-15,29.7
Sandwip,2016-09-16,29.4
Sandwip,2016-09-17,28.8
Sandwip,2016-09-18,29.4
Sandwip,2016-09-19,29.2
Sandwip,2016-09-20,29
Sandwip,2016-09-21,30.2
Sandwip,2016-09-22,29.6
Sandwip,2016-09-23,29.7
Sandwip,2016-09-24,29.4
Sandwip,2016-09-25,29.8
Sandwip,2016-09-26,29.6
Sandwip,2016-09-27,29.6
Sandwip,2016-09-28,29.3
Sandwip,2016-09-29,29.4
Sandwip,2016-09-30,29.8
Sandwip,2016-10-01,29.5
Sandwip,2016-10-02,29.6
Sandwip,2016-10-03,28.5
Sandwip,2016-10-04,28.3
Sandwip,2016-10-05,28.3
Sandwip,2016-10-06,29.9
Sandwip,2016-10-07,29.8
Sandwip,2016-10-08,28.8
Sandwip,2016-10-09,28.3
Sandwip,2016-10-10,26.3
Sandwip,2016-10-11,25.5
Sandwip,2016-10-12,25.8
Sandwip,2016-10-13,27.4
Sandwip,2016-10-14,27.3
Sandwip,2016-10-15,29.3
Sandwip,2016-10-16,29.9
Sandwip,2016-10-17,30.1
Sandwip,2016-10-18,29.9
Sandwip,2016-10-19,29.9
Sandwip,2016-10-20,29.4
Sandwip,2016-10-21,28.5
Sandwip,2016-10-22,27.7
Sandwip,2016-10-23,27.7
Sandwip,2016-10-24,27.4
Sandwip,2016-10-25,29
Sandwip,2016-10-26,29.1
Sandwip,2016-10-27,27
Sandwip,2016-10-28,28.2
Sandwip,2016-10-29,27.8
Sandwip,2016-10-30,27.8
Sandwip,2016-10-31,28.9
Sandwip,2016-11-01,29.5
Sandwip,2016-11-02,29.4
Sandwip,2016-11-03,28.7
Sandwip,2016-11-04,25.3
Sandwip,2016-11-05,21.5
Sandwip,2016-11-06,22.4
Sandwip,2016-11-07,24.1
Sandwip,2016-11-08,24.3
Sandwip,2016-11-09,24.9
Sandwip,2016-11-10,25.1
Sandwip,2016-11-11,24.5
Sandwip,2016-11-12,24.9
Sandwip,2016-11-13,24.3
Sandwip,2016-11-14,24.5
Sandwip,2016-11-15,24
Sandwip,2016-11-16,24.1
Sandwip,2016-11-17,23.8
Sandwip,2016-11-18,23.5
Sandwip,2016-11-19,22.7
Sandwip,2016-11-20,22.5
Sandwip,2016-11-21,22.9
Sandwip,2016-11-22,22.5
Sandwip,2016-11-23,22.4
Sandwip,2016-11-24,22.5
Sandwip,2016-11-25,22.6
Sandwip,2016-11-26,23.2
Sandwip,2016-11-27,23.1
Sandwip,2016-11-28,22.8
Sandwip,2016-11-29,23.1
Sandwip,2016-11-30,23.8
Sandwip,2016-12-01,25.1
Sandwip,2016-12-02,24.4
Sandwip,2016-12-03,23.6
Sandwip,2016-12-04,23.9
Sandwip,2016-12-05,23.1
Sandwip,2016-12-06,22.5
Sandwip,2016-12-07,22.2
Sandwip,2016-12-08,22.4
Sandwip,2016-12-09,22.3
Sandwip,2016-12-10,22.6
Sandwip,2016-12-11,23.2
Sandwip,2016-12-12,21.6
Sandwip,2016-12-13,20.9
Sandwip,2016-12-14,20.5
Sandwip,2016-12-15,20.6
Sandwip,2016-12-16,20.8
Sandwip,2016-12-17,20.4
Sandwip,2016-12-18,20.4
Sandwip,2016-12-19,20.3
Sandwip,2016-12-20,20.5
Sandwip,2016-12-21,20.1
Sandwip,2016-12-22,20.6
Sandwip,2016-12-23,21.6
Sandwip,2016-12-24,21.9
Sandwip,2016-12-25,21.4
Sandwip,2016-12-26,21.5
Sandwip,2016-12-27,20.6
Sandwip,2016-12-28,20.2
Sandwip,2016-12-29,20.8
Sandwip,2016-12-30,20.5
Sandwip,2016-12-31,19.9
Sandwip,2017-01-01,19.9
Sandwip,2017-01-02,20.4
Sandwip,2017-01-03,20.6
Sandwip,2017-01-04,20.1
Sandwip,2017-01-05,20.8
Sandwip,2017-01-06,19
Sandwip,2017-01-07,18.5
Sandwip,2017-01-08,19.5
Sandwip,2017-01-09,19.7
Sandwip,2017-01-10,20.7
Sandwip,2017-01-11,19.4
Sandwip,2017-01-12,17.8
Sandwip,2017-01-13,16.5
Sandwip,2017-01-14,16.7
Sandwip,2017-01-15,16.9
Sandwip,2017-01-16,17.8
Sandwip,2017-01-17,18.1
Sandwip,2017-01-18,18.5
Sandwip,2017-01-19,19.8
Sandwip,2017-01-20,19.8
Sandwip,2017-01-21,18.7
Sandwip,2017-01-22,19.7
Sandwip,2017-01-23,19.7
Sandwip,2017-01-24,19.9
Sandwip,2017-01-25,21
Sandwip,2017-01-26,21.4
Sandwip,2017-01-27,21.9
Sandwip,2017-01-28,21.7
Sandwip,2017-01-29,20.7
Sandwip,2017-01-30,20.1
Sandwip,2017-01-31,19.7
Sandwip,2017-02-01,20
Sandwip,2017-02-02,20.2
Sandwip,2017-02-03,19.7
Sandwip,2017-02-04,20.9
Sandwip,2017-02-05,22.2
Sandwip,2017-02-06,22
Sandwip,2017-02-07,20.9
Sandwip,2017-02-08,21.4
Sandwip,2017-02-09,21.1
Sandwip,2017-02-10,21.7
Sandwip,2017-02-11,22.8
Sandwip,2017-02-12,23.1
Sandwip,2017-02-13,22.9
Sandwip,2017-02-14,23.4
Sandwip,2017-02-15,22.3
Sandwip,2017-02-16,22.5
Sandwip,2017-02-17,22.5
Sandwip,2017-02-18,23.3
Sandwip,2017-02-19,23.7
Sandwip,2017-02-20,24.9
Sandwip,2017-02-21,25.6
Sandwip,2017-02-22,25.6
Sandwip,2017-02-23,25.7
Sandwip,2017-02-24,24.9
Sandwip,2017-02-25,22.7
Sandwip,2017-02-26,23.1
Sandwip,2017-02-27,23.4
Sandwip,2017-02-28,23.5
Sandwip,2017-03-01,23.7
Sandwip,2017-03-02,25
Sandwip,2017-03-03,25.7
Sandwip,2017-03-04,24.8
Sandwip,2017-03-05,24.4
Sandwip,2017-03-06,24
Sandwip,2017-03-07,25.5
Sandwip,2017-03-08,23.5
Sandwip,2017-03-09,23.8
Sandwip,2017-03-10,24.5
Sandwip,2017-03-11,22.7
Sandwip,2017-03-12,22.9
Sandwip,2017-03-13,22.8
Sandwip,2017-03-14,22.5
Sandwip,2017-03-15,22.7
Sandwip,2017-03-16,22.6
Sandwip,2017-03-17,24
Sandwip,2017-03-18,23.3
Sandwip,2017-03-19,25.2
Sandwip,2017-03-20,21.8
Sandwip,2017-03-21,22.9
Sandwip,2017-03-22,24.3
Sandwip,2017-03-23,25.7
Sandwip,2017-03-24,26.4
Sandwip,2017-03-25,24.5
Sandwip,2017-03-26,26.2
Sandwip,2017-03-27,26.8
Sandwip,2017-03-28,27.1
Sandwip,2017-03-29,27.3
Sandwip,2017-03-30,28.3
Sandwip,2017-03-31,28
Sandwip,2017-04-01,28.4
Sandwip,2017-04-02,28.4
Sandwip,2017-04-03,27.4
Sandwip,2017-04-04,24.6
Sandwip,2017-04-05,25.4
Sandwip,2017-04-06,26.9
Sandwip,2017-04-07,28.3
Sandwip,2017-04-08,28.8
Sandwip,2017-04-09,28.6
Sandwip,2017-04-10,29.3
Sandwip,2017-04-11,29
Sandwip,2017-04-12,28
Sandwip,2017-04-13,29
Sandwip,2017-04-14,29.2
Sandwip,2017-04-15,28.6
Sandwip,2017-04-16,26.9
Sandwip,2017-04-17,28.6
Sandwip,2017-04-18,28.9
Sandwip,2017-04-19,28
Sandwip,2017-04-20,26.8
Sandwip,2017-04-21,23.5
Sandwip,2017-04-22,22.7
Sandwip,2017-04-23,25.6
Sandwip,2017-04-24,24.7
Sandwip,2017-04-25,28.4
Sandwip,2017-04-26,29.1
Sandwip,2017-04-27,29.6
Sandwip,2017-04-28,29.7
Sandwip,2017-04-29,29.6
Sandwip,2017-04-30,29.3
Sandwip,2017-05-01,28.9
Sandwip,2017-05-02,29
Sandwip,2017-05-03,29.4
Sandwip,2017-05-04,29.5
Sandwip,2017-05-05,28.9
Sandwip,2017-05-06,29.6
Sandwip,2017-05-07,29.6
Sandwip,2017-05-08,29.6
Sandwip,2017-05-09,28.1
Sandwip,2017-05-10,29.2
Sandwip,2017-05-11,30.2
Sandwip,2017-05-12,31.2
Sandwip,2017-05-13,31.2
Sandwip,2017-05-14,30.1
Sandwip,2017-05-15,26.8
Sandwip,2017-05-16,27.8
Sandwip,2017-05-17,28
Sandwip,2017-05-18,29.5
Sandwip,2017-05-19,31.4
Sandwip,2017-05-20,31.4
Sandwip,2017-05-21,31.5
Sandwip,2017-05-22,31.3
Sandwip,2017-05-23,31.6
Sandwip,2017-05-24,31.7
Sandwip,2017-05-25,31.3
Sandwip,2017-05-26,31.3
Sandwip,2017-05-27,31.3
Sandwip,2017-05-28,31.1
Sandwip,2017-05-29,28.8
Sandwip,2017-05-30,26
Sandwip,2017-05-31,29.1
Sandwip,2017-06-01,27.4
Sandwip,2017-06-02,28.3
Sandwip,2017-06-03,29.8
Sandwip,2017-06-04,26.5
Sandwip,2017-06-05,28.2
Sandwip,2017-06-06,30.6
Sandwip,2017-06-07,31
Sandwip,2017-06-08,29.7
Sandwip,2017-06-09,30
Sandwip,2017-06-10,30
Sandwip,2017-06-11,27.7
Sandwip,2017-06-12,26.9
Sandwip,2017-06-13,27.5
Sandwip,2017-06-14,27.5
Sandwip,2017-06-15,27.6
Sandwip,2017-06-16,27.4
Sandwip,2017-06-17,29.8
Sandwip,2017-06-18,28.8
Sandwip,2017-06-19,25.8
Sandwip,2017-06-20,27.8
Sandwip,2017-06-21,28.4
Sandwip,2017-06-22,28.3
Sandwip,2017-06-23,29.5
Sandwip,2017-06-24,30
Sandwip,2017-06-25,30.1
Sandwip,2017-06-26,29.8
Sandwip,2017-06-27,30
Sandwip,2017-06-28,29.8
Sandwip,2017-06-29,29.9
Sandwip,2017-06-30,28.8
Sandwip,2017-07-01,28.8
Sandwip,2017-07-02,27.4
Sandwip,2017-07-03,26.9
Sandwip,2017-07-04,27.2
Sandwip,2017-07-05,26.9
Sandwip,2017-07-06,27.7
Sandwip,2017-07-07,28.4
Sandwip,2017-07-08,28.4
Sandwip,2017-07-09,28.7
Sandwip,2017-07-10,27.7
Sandwip,2017-07-11,27.6
Sandwip,2017-07-12,28.7
Sandwip,2017-07-13,29
Sandwip,2017-07-14,29.3
Sandwip,2017-07-15,29.7
Sandwip,2017-07-16,30
Sandwip,2017-07-17,30.8
Sandwip,2017-07-18,29.6
Sandwip,2017-07-19,26.5
Sandwip,2017-07-20,26.4
Sandwip,2017-07-21,27.1
Sandwip,2017-07-22,28
Sandwip,2017-07-23,26.4
Sandwip,2017-07-24,25.5
Sandwip,2017-07-25,26.1
Sandwip,2017-07-26,28
Sandwip,2017-07-27,29.2
Sandwip,2017-07-28,29.8
Sandwip,2017-07-29,29.1
Sandwip,2017-07-30,29.2
Sandwip,2017-07-31,29.8
Sandwip,2017-08-01,28.3
Sandwip,2017-08-02,29.2
Sandwip,2017-08-03,29.6
Sandwip,2017-08-04,29.9
Sandwip,2017-08-05,29.6
Sandwip,2017-08-06,29
Sandwip,2017-08-07,28.4
Sandwip,2017-08-08,28.6
Sandwip,2017-08-09,27.5
Sandwip,2017-08-10,27.4
Sandwip,2017-08-11,27.5
Sandwip,2017-08-12,27
Sandwip,2017-08-13,27
Sandwip,2017-08-14,27.5
Sandwip,2017-08-15,27.1
Sandwip,2017-08-16,27.3
Sandwip,2017-08-17,28.9
Sandwip,2017-08-18,29.3
Sandwip,2017-08-19,29.4
Sandwip,2017-08-20,29.5
Sandwip,2017-08-21,30
Sandwip,2017-08-22,29
Sandwip,2017-08-23,29.3
Sandwip,2017-08-24,28.9
Sandwip,2017-08-25,29.3
Sandwip,2017-08-26,28.7
Sandwip,2017-08-27,29.7
Sandwip,2017-08-28,30
Sandwip,2017-08-29,30.2
Sandwip,2017-08-30,28
Sandwip,2017-08-31,27.3
Sandwip,2017-09-01,26.9
Sandwip,2017-09-02,28
Sandwip,2017-09-03,28.6
Sandwip,2017-09-04,28.8
Sandwip,2017-09-05,29.6
Sandwip,2017-09-06,29.5
Sandwip,2017-09-07,29.2
Sandwip,2017-09-08,28
Sandwip,2017-09-09,26.7
Sandwip,2017-09-10,27.5
Sandwip,2017-09-11,25.8
Sandwip,2017-09-12,27.4
Sandwip,2017-09-13,28
Sandwip,2017-09-14,28.1
Sandwip,2017-09-15,29.5
Sandwip,2017-09-16,30.6
Sandwip,2017-09-17,26.8
Sandwip,2017-09-18,28.1
Sandwip,2017-09-19,27.6
Sandwip,2017-09-20,27.7
Sandwip,2017-09-21,29.1
Sandwip,2017-09-22,30.2
Sandwip,2017-09-23,30.7
Sandwip,2017-09-24,30.6
Sandwip,2017-09-25,29
Sandwip,2017-09-26,29
Sandwip,2017-09-27,28.4
Sandwip,2017-09-28,28.5
Sandwip,2017-09-29,26.6
Sandwip,2017-09-30,28.7
Sandwip,2017-10-01,29.1
Sandwip,2017-10-02,30
Sandwip,2017-10-03,29.3
Sandwip,2017-10-04,31
Sandwip,2017-10-05,28.7
Sandwip,2017-10-06,29.3
Sandwip,2017-10-07,28.1
Sandwip,2017-10-08,26.8
Sandwip,2017-10-09,27.5
Sandwip,2017-10-10,29.5
Sandwip,2017-10-11,30.2
Sandwip,2017-10-12,28.8
Sandwip,2017-10-13,29
Sandwip,2017-10-14,29.4
Sandwip,2017-10-15,29.6
Sandwip,2017-10-16,29.9
Sandwip,2017-10-17,30
Sandwip,2017-10-18,28.8
Sandwip,2017-10-19,28.8
Sandwip,2017-10-20,26.2
Sandwip,2017-10-21,26.3
Sandwip,2017-10-22,25.4
Sandwip,2017-10-23,26.8
Sandwip,2017-10-24,27
Sandwip,2017-10-25,27.6
Sandwip,2017-10-26,26.6
Sandwip,2017-10-27,25.2
Sandwip,2017-10-28,25.6
Sandwip,2017-10-29,22.5
Sandwip,2017-10-30,21.8
Sandwip,2017-10-31,24.3
Sandwip,2017-11-01,25.2
Sandwip,2017-11-02,26.3
Sandwip,2017-11-03,26.8
Sandwip,2017-11-04,27.9
Sandwip,2017-11-05,27.5
Sandwip,2017-11-06,26.2
Sandwip,2017-11-07,25.9
Sandwip,2017-11-08,25.5
Sandwip,2017-11-09,25.1
Sandwip,2017-11-10,25.4
Sandwip,2017-11-11,25.9
Sandwip,2017-11-12,26.6
Sandwip,2017-11-13,26.9
Sandwip,2017-11-14,27.9
Sandwip,2017-11-15,25.9
Sandwip,2017-11-16,25.2
Sandwip,2017-11-17,26.1
Sandwip,2017-11-18,27.8
Sandwip,2017-11-19,27.4
Sandwip,2017-11-20,25.7
Sandwip,2017-11-21,24.8
Sandwip,2017-11-22,22.7
Sandwip,2017-11-23,22.2
Sandwip,2017-11-24,22.9
Sandwip,2017-11-25,22.8
Sandwip,2017-11-26,22.2
Sandwip,2017-11-27,21.8
Sandwip,2017-11-28,21.3
Sandwip,2017-11-29,21.3
Sandwip,2017-11-30,21.5
Sandwip,2017-12-01,21.6
Sandwip,2017-12-02,21.4
Sandwip,2017-12-03,21.1
Sandwip,2017-12-04,20.4
Sandwip,2017-12-05,20
Sandwip,2017-12-06,19.7
Sandwip,2017-12-07,21.7
Sandwip,2017-12-08,21.5
Sandwip,2017-12-09,24
Sandwip,2017-12-10,25.4
Sandwip,2017-12-11,21.8
Sandwip,2017-12-12,22.9
Sandwip,2017-12-13,22.8
Sandwip,2017-12-14,22.1
Sandwip,2017-12-15,20.9
Sandwip,2017-12-16,19.9
Sandwip,2017-12-17,20.4
Sandwip,2017-12-18,20.2
Sandwip,2017-12-19,19.9
Sandwip,2017-12-20,20.1
Sandwip,2017-12-21,20.7
Sandwip,2017-12-22,20.5
Sandwip,2017-12-23,20.8
Sandwip,2017-12-24,21.1
Sandwip,2017-12-25,20.6
Sandwip,2017-12-26,20.3
Sandwip,2017-12-27,20.8
Sandwip,2017-12-28,19.8
Sandwip,2017-12-29,21.1
Sandwip,2017-12-30,23
Sandwip,2017-12-31,22.9
Sandwip,2018-01-01,21.7
Sandwip,2018-01-02,22.1
Sandwip,2018-01-03,19.6
Sandwip,2018-01-04,17.8
Sandwip,2018-01-05,18.3
Sandwip,2018-01-06,18
Sandwip,2018-01-07,16.4
Sandwip,2018-01-08,15.5
Sandwip,2018-01-09,15.6
Sandwip,2018-01-10,16
Sandwip,2018-01-11,15.5
Sandwip,2018-01-12,15.5
Sandwip,2018-01-13,17.1
Sandwip,2018-01-14,16.1
Sandwip,2018-01-15,17.4
Sandwip,2018-01-16,17.6
Sandwip,2018-01-17,18.2
Sandwip,2018-01-18,18.5
Sandwip,2018-01-19,18.7
Sandwip,2018-01-20,18.6
Sandwip,2018-01-21,18.5
Sandwip,2018-01-22,18.3
Sandwip,2018-01-23,19.6
Sandwip,2018-01-24,18.5
Sandwip,2018-01-25,19.8
Sandwip,2018-01-26,19.2
Sandwip,2018-01-27,18.4
Sandwip,2018-01-28,16.6
Sandwip,2018-01-29,17.4
Sandwip,2018-01-30,18.5
Sandwip,2018-01-31,20.3
Sandwip,2018-02-01,21.2
Sandwip,2018-02-02,20.4
Sandwip,2018-02-03,21.1
Sandwip,2018-02-04,21.7
Sandwip,2018-02-05,22.6
Sandwip,2018-02-06,22.3
Sandwip,2018-02-07,22.4
Sandwip,2018-02-08,22.5
Sandwip,2018-02-09,22.7
Sandwip,2018-02-10,22.7
Sandwip,2018-02-11,21.2
Sandwip,2018-02-12,22.3
Sandwip,2018-02-13,22.7
Sandwip,2018-02-14,22.5
Sandwip,2018-02-15,21.7
Sandwip,2018-02-16,21.4
Sandwip,2018-02-17,22
Sandwip,2018-02-18,22.3
Sandwip,2018-02-19,22.6
Sandwip,2018-02-20,23.4
Sandwip,2018-02-21,24
Sandwip,2018-02-22,24.3
Sandwip,2018-02-23,24.2
Sandwip,2018-02-24,24.8
Sandwip,2018-02-25,25.3
Sandwip,2018-02-26,22.8
Sandwip,2018-02-27,24.5
Sandwip,2018-02-28,24.8
Sandwip,2018-03-01,25.5
Sandwip,2018-03-02,25.6
Sandwip,2018-03-03,25.2
Sandwip,2018-03-04,25.6
Sandwip,2018-03-05,26.7
Sandwip,2018-03-06,26.6
Sandwip,2018-03-07,25.9
Sandwip,2018-03-08,24.8
Sandwip,2018-03-09,24.6
Sandwip,2018-03-10,25.3
Sandwip,2018-03-11,25.9
Sandwip,2018-03-12,26.3
Sandwip,2018-03-13,26.4
Sandwip,2018-03-14,26.3
Sandwip,2018-03-15,26.8
Sandwip,2018-03-16,25.7
Sandwip,2018-03-17,26.3
Sandwip,2018-03-18,27
Sandwip,2018-03-19,26.9
Sandwip,2018-03-20,27
Sandwip,2018-03-21,26.4
Sandwip,2018-03-22,27
Sandwip,2018-03-23,26.7
Sandwip,2018-03-24,27.5
Sandwip,2018-03-25,28.2
Sandwip,2018-03-26,28.2
Sandwip,2018-03-27,27.6
Sandwip,2018-03-28,27.8
Sandwip,2018-03-29,27.7
Sandwip,2018-03-30,26.7
Sandwip,2018-03-31,25.1
Sandwip,2018-04-01,28.1
Sandwip,2018-04-02,27
Sandwip,2018-04-03,28.4
Sandwip,2018-04-04,27.7
Sandwip,2018-04-05,27.4
Sandwip,2018-04-06,24.8
Sandwip,2018-04-07,26.8
Sandwip,2018-04-08,28.2
Sandwip,2018-04-09,27.3
Sandwip,2018-04-10,26.8
Sandwip,2018-04-11,27.9
Sandwip,2018-04-12,28.4
Sandwip,2018-04-13,28.5
Sandwip,2018-04-14,28.6
Sandwip,2018-04-15,28.9
Sandwip,2018-04-16,29.6
Sandwip,2018-04-17,27.7
Sandwip,2018-04-18,27.7
Sandwip,2018-04-19,27.7
Sandwip,2018-04-20,28.4
Sandwip,2018-04-21,29.2
Sandwip,2018-04-22,28.4
Sandwip,2018-04-23,29.4
Sandwip,2018-04-24,30
Sandwip,2018-04-25,29.4
Sandwip,2018-04-26,28.9
Sandwip,2018-04-27,28
Sandwip,2018-04-28,28.9
Sandwip,2018-04-29,25.8
Sandwip,2018-04-30,24.7
Sandwip,2018-05-01,27.6
Sandwip,2018-05-02,27.4
Sandwip,2018-05-03,27.5
Sandwip,2018-05-04,27
Sandwip,2018-05-05,28.1
Sandwip,2018-05-06,28.6
Sandwip,2018-05-07,27.2
Sandwip,2018-05-08,28.9
Sandwip,2018-05-09,29.4
Sandwip,2018-05-10,26.1
Sandwip,2018-05-11,25.3
Sandwip,2018-05-12,27.4
Sandwip,2018-05-13,26.4
Sandwip,2018-05-14,28
Sandwip,2018-05-15,28.4
Sandwip,2018-05-16,25.5
Sandwip,2018-05-17,27.3
Sandwip,2018-05-18,25.6
Sandwip,2018-05-19,26.7
Sandwip,2018-05-20,25.9
Sandwip,2018-05-21,26.1
Sandwip,2018-05-22,28.4
Sandwip,2018-05-23,28.1
Sandwip,2018-05-24,28.9
Sandwip,2018-05-25,29.3
Sandwip,2018-05-26,30.2
Sandwip,2018-05-27,30.7
Sandwip,2018-05-28,30.9
Sandwip,2018-05-29,29.9
Sandwip,2018-05-30,30.3
Sandwip,2018-05-31,26.9
Sandwip,2018-06-01,29
Sandwip,2018-06-02,28.7
Sandwip,2018-06-03,29.9
Sandwip,2018-06-04,29.1
Sandwip,2018-06-05,28.6
Sandwip,2018-06-06,29.5
Sandwip,2018-06-07,30.7
Sandwip,2018-06-08,30.8
Sandwip,2018-06-09,29
Sandwip,2018-06-10,26.5
Sandwip,2018-06-11,27.7
Sandwip,2018-06-12,27.2
Sandwip,2018-06-13,28.8
Sandwip,2018-06-14,28.6
Sandwip,2018-06-15,27
Sandwip,2018-06-16,27.3
Sandwip,2018-06-17,29.7
Sandwip,2018-06-18,30.6
Sandwip,2018-06-19,28.7
Sandwip,2018-06-20,30.6
Sandwip,2018-06-21,29.9
Sandwip,2018-06-22,29.4
Sandwip,2018-06-23,26.6
Sandwip,2018-06-24,27.4
Sandwip,2018-06-25,26.7
Sandwip,2018-06-26,28.5
Sandwip,2018-06-27,28.8
Sandwip,2018-06-28,29.2
Sandwip,2018-06-29,28.7
Sandwip,2018-06-30,27.9
Sandwip,2018-07-01,28.6
Sandwip,2018-07-02,28.5
Sandwip,2018-07-03,26.9
Sandwip,2018-07-04,27
Sandwip,2018-07-05,27.9
Sandwip,2018-07-06,28.5
Sandwip,2018-07-07,29.3
Sandwip,2018-07-08,28.5
Sandwip,2018-07-09,29.1
Sandwip,2018-07-10,29.2
Sandwip,2018-07-11,29.5
Sandwip,2018-07-12,29.6
Sandwip,2018-07-13,30
Sandwip,2018-07-14,30.5
Sandwip,2018-07-15,29.2
Sandwip,2018-07-16,28.4
Sandwip,2018-07-17,27.9
Sandwip,2018-07-18,29.4
Sandwip,2018-07-19,31.9
Sandwip,2018-07-20,30
Sandwip,2018-07-21,28
Sandwip,2018-07-22,28.5
Sandwip,2018-07-23,27.8
Sandwip,2018-07-24,26.8
Sandwip,2018-07-25,27.2
Sandwip,2018-07-26,27.1
Sandwip,2018-07-27,27.3
Sandwip,2018-07-28,27.2
Sandwip,2018-07-29,28
Sandwip,2018-07-30,28.3
Sandwip,2018-07-31,28.1
Sandwip,2018-08-01,26.8
Sandwip,2018-08-02,26
Sandwip,2018-08-03,28.7
Sandwip,2018-08-04,28.9
Sandwip,2018-08-05,29.1
Sandwip,2018-08-06,28.9
Sandwip,2018-08-07,29.5
Sandwip,2018-08-08,29.5
Sandwip,2018-08-09,29.6
Sandwip,2018-08-10,29.9
Sandwip,2018-08-11,29.4
Sandwip,2018-08-12,29
Sandwip,2018-08-13,29.7
Sandwip,2018-08-14,30
Sandwip,2018-08-15,29.8
Sandwip,2018-08-16,29.8
Sandwip,2018-08-17,29.3
Sandwip,2018-08-18,29.9
Sandwip,2018-08-19,28.8
Sandwip,2018-08-20,29.5
Sandwip,2018-08-21,28
Sandwip,2018-08-22,29.4
Sandwip,2018-08-23,27.8
Sandwip,2018-08-24,29
Sandwip,2018-08-25,29.2
Sandwip,2018-08-26,29.3
Sandwip,2018-08-27,29.2
Sandwip,2018-08-28,28.1
Sandwip,2018-08-29,28.5
Sandwip,2018-08-30,27.3
Sandwip,2018-08-31,28.9
Sandwip,2018-09-01,27.7
Sandwip,2018-09-02,28.1
Sandwip,2018-09-03,28.8
Sandwip,2018-09-04,28.4
Sandwip,2018-09-05,29
Sandwip,2018-09-06,27.6
Sandwip,2018-09-07,28.7
Sandwip,2018-09-08,29.2
Sandwip,2018-09-09,29.5
Sandwip,2018-09-10,27.8
Sandwip,2018-09-11,26.6
Sandwip,2018-09-12,26.6
Sandwip,2018-09-13,28
Sandwip,2018-09-14,29
Sandwip,2018-09-15,28.9
Sandwip,2018-09-16,30.6
Sandwip,2018-09-17,31.3
Sandwip,2018-09-18,31.6
Sandwip,2018-09-19,30.9
Sandwip,2018-09-20,29.3
Sandwip,2018-09-21,29.2
Sandwip,2018-09-22,29.6
Sandwip,2018-09-23,29.9
Sandwip,2018-09-24,29.3
Sandwip,2018-09-25,28.9
Sandwip,2018-09-26,28.8
Sandwip,2018-09-27,29.7
Sandwip,2018-09-28,30
Sandwip,2018-09-29,30.5
Sandwip,2018-09-30,29.8
Sandwip,2018-10-01,29.9
Sandwip,2018-10-02,29.8
Sandwip,2018-10-03,28.8
Sandwip,2018-10-04,29.7
Sandwip,2018-10-05,28.7
Sandwip,2018-10-06,29.4
Sandwip,2018-10-07,29.1
Sandwip,2018-10-08,28.3
Sandwip,2018-10-09,25.2
Sandwip,2018-10-10,25.7
Sandwip,2018-10-11,24.7
Sandwip,2018-10-12,25
Sandwip,2018-10-13,25.3
Sandwip,2018-10-14,26.8
Sandwip,2018-10-15,27
Sandwip,2018-10-16,26.9
Sandwip,2018-10-17,26.5
Sandwip,2018-10-18,26.3
Sandwip,2018-10-19,26.8
Sandwip,2018-10-20,27
Sandwip,2018-10-21,26.8
Sandwip,2018-10-22,26.9
Sandwip,2018-10-23,26.5
Sandwip,2018-10-24,26.3
Sandwip,2018-10-25,26.1
Sandwip,2018-10-26,25.9
Sandwip,2018-10-27,27.3
Sandwip,2018-10-28,24.4
Sandwip,2018-10-29,23.5
Sandwip,2018-10-30,24.1
Sandwip,2018-10-31,24.7
Sandwip,2018-11-01,26.5
Sandwip,2018-11-02,27
Sandwip,2018-11-03,26.7
Sandwip,2018-11-04,26.3
Sandwip,2018-11-05,26.2
Sandwip,2018-11-06,26.4
Sandwip,2018-11-07,25
Sandwip,2018-11-08,24
Sandwip,2018-11-09,23.1
Sandwip,2018-11-10,22.8
Sandwip,2018-11-11,23.2
Sandwip,2018-11-12,23.4
Sandwip,2018-11-13,23.5
Sandwip,2018-11-14,23.6
Sandwip,2018-11-15,24.1
Sandwip,2018-11-16,24.6
Sandwip,2018-11-17,25.3
Sandwip,2018-11-18,24.9
Sandwip,2018-11-19,22.7
Sandwip,2018-11-20,22.2
Sandwip,2018-11-21,22
Sandwip,2018-11-22,21.8
Sandwip,2018-11-23,22.2
Sandwip,2018-11-24,21.7
Sandwip,2018-11-25,21.4
Sandwip,2018-11-26,22.3
Sandwip,2018-11-27,23
Sandwip,2018-11-28,22.5
Sandwip,2018-11-29,22
