,date,Infected,Area
305,2020-03-01,0,Sylhet
306,2020-02-28,0,Sylhet
307,2020-02-27,0,Sylhet
308,2020-02-26,0,Sylhet
309,2020-02-25,0,Sylhet
310,2020-02-24,0,Sylhet
311,2020-02-23,0,Sylhet
312,2020-02-22,0,Sylhet
313,2020-02-21,0,Sylhet
314,2020-02-20,0,Sylhet
315,2020-02-19,0,Sylhet
316,2020-02-18,0,Sylhet
317,2020-02-17,0,Sylhet
318,2020-02-16,0,Sylhet
319,2020-02-15,0,Sylhet
320,2020-02-14,0,Sylhet
321,2020-02-13,0,Sylhet
322,2020-02-12,0,Sylhet
323,2020-02-11,0,Sylhet
324,2020-02-10,0,Sylhet
325,2020-02-09,0,Sylhet
326,2020-02-08,0,Sylhet
327,2020-02-07,0,Sylhet
328,2020-02-06,0,Sylhet
329,2020-02-05,0,Sylhet
330,2020-02-04,0,Sylhet
331,2020-02-03,0,Sylhet
332,2020-02-02,0,Sylhet
333,2020-02-01,0,Sylhet
334,2020-01-31,0,Sylhet
335,2020-01-30,0,Sylhet
336,2020-01-29,0,Sylhet
337,2020-01-28,0,Sylhet
338,2020-01-27,0,Sylhet
339,2020-01-26,0,Sylhet
340,2020-01-25,0,Sylhet
341,2020-01-24,0,Sylhet
342,2020-01-23,0,Sylhet
343,2020-01-22,0,Sylhet
344,2020-01-21,0,Sylhet
345,2020-01-20,0,Sylhet
346,2020-01-19,0,Sylhet
347,2020-01-18,0,Sylhet
348,2020-01-17,0,Sylhet
349,2020-01-16,0,Sylhet
350,2020-01-15,0,Sylhet
351,2020-01-14,0,Sylhet
352,2020-01-13,0,Sylhet
353,2020-01-12,0,Sylhet
354,2020-01-11,0,Sylhet
355,2020-01-10,0,Sylhet
356,2020-01-09,0,Sylhet
357,2020-01-08,0,Sylhet
358,2020-01-07,0,Sylhet
359,2020-01-06,0,Sylhet
360,2020-01-05,0,Sylhet
361,2020-01-04,0,Sylhet
362,2020-01-03,0,Sylhet
363,2020-01-02,0,Sylhet
