,date,Infected,Area
326,2020-02-08,0,Rangpur
327,2020-02-07,0,Rangpur
328,2020-02-06,0,Rangpur
329,2020-02-05,0,Rangpur
330,2020-02-04,0,Rangpur
331,2020-02-03,0,Rangpur
332,2020-02-02,0,Rangpur
333,2020-02-01,0,Rangpur
334,2020-01-31,0,Rangpur
335,2020-01-30,0,Rangpur
336,2020-01-29,0,Rangpur
337,2020-01-28,0,Rangpur
338,2020-01-27,0,Rangpur
339,2020-01-26,0,Rangpur
340,2020-01-25,0,Rangpur
341,2020-01-24,0,Rangpur
342,2020-01-23,0,Rangpur
343,2020-01-22,0,Rangpur
344,2020-01-21,0,Rangpur
345,2020-01-20,0,Rangpur
346,2020-01-19,0,Rangpur
347,2020-01-18,0,Rangpur
348,2020-01-17,0,Rangpur
349,2020-01-16,0,Rangpur
350,2020-01-15,0,Rangpur
351,2020-01-14,0,Rangpur
352,2020-01-13,0,Rangpur
353,2020-01-12,1,Rangpur
354,2020-01-11,0,Rangpur
355,2020-01-10,0,Rangpur
356,2020-01-09,0,Rangpur
357,2020-01-08,0,Rangpur
358,2020-01-07,0,Rangpur
359,2020-01-06,0,Rangpur
360,2020-01-05,0,Rangpur
361,2020-01-04,0,Rangpur
362,2020-01-03,0,Rangpur
363,2020-01-02,0,Rangpur
