,date,Infected,Area
277,2020-03-29,0,Barishal
278,2020-03-28,0,Barishal
279,2020-03-27,0,Barishal
280,2020-03-26,0,Barishal
281,2020-03-25,0,Barishal
282,2020-03-24,0,Barishal
283,2020-03-23,0,Barishal
284,2020-03-22,0,Barishal
285,2020-03-21,0,Barishal
286,2020-03-20,0,Barishal
287,2020-03-19,0,Barishal
288,2020-03-18,0,Barishal
289,2020-03-17,0,Barishal
290,2020-03-16,0,Barishal
291,2020-03-15,0,Barishal
292,2020-03-14,0,Barishal
293,2020-03-13,0,Barishal
294,2020-03-12,0,Barishal
295,2020-03-11,0,Barishal
296,2020-03-10,0,Barishal
297,2020-03-09,0,Barishal
298,2020-03-08,0,Barishal
299,2020-03-07,0,Barishal
300,2020-03-06,0,Barishal
301,2020-03-05,0,Barishal
302,2020-03-04,0,Barishal
303,2020-03-03,0,Barishal
304,2020-03-02,0,Barishal
305,2020-03-01,0,Barishal
306,2020-02-29,0,Barishal
307,2020-02-28,0,Barishal
308,2020-02-27,0,Barishal
309,2020-02-26,0,Barishal
310,2020-02-25,0,Barishal
311,2020-02-24,0,Barishal
312,2020-02-23,0,Barishal
313,2020-02-22,0,Barishal
314,2020-02-21,0,Barishal
315,2020-02-20,0,Barishal
316,2020-02-19,0,Barishal
317,2020-02-18,0,Barishal
318,2020-02-17,0,Barishal
319,2020-02-16,0,Barishal
320,2020-02-15,0,Barishal
321,2020-02-14,0,Barishal
322,2020-02-13,0,Barishal
323,2020-02-12,0,Barishal
324,2020-02-11,0,Barishal
325,2020-02-10,0,Barishal
326,2020-02-09,0,Barishal
327,2020-02-08,0,Barishal
328,2020-02-07,0,Barishal
329,2020-02-06,0,Barishal
330,2020-02-05,0,Barishal
331,2020-02-04,0,Barishal
332,2020-02-03,0,Barishal
333,2020-02-02,0,Barishal
334,2020-02-01,0,Barishal
335,2020-01-31,0,Barishal
336,2020-01-30,0,Barishal
337,2020-01-29,0,Barishal
338,2020-01-28,0,Barishal
339,2020-01-27,0,Barishal
340,2020-01-26,0,Barishal
341,2020-01-25,0,Barishal
342,2020-01-24,0,Barishal
343,2020-01-23,0,Barishal
344,2020-01-22,0,Barishal
345,2020-01-21,0,Barishal
346,2020-01-20,0,Barishal
347,2020-01-19,0,Barishal
348,2020-01-18,0,Barishal
349,2020-01-17,0,Barishal
350,2020-01-16,0,Barishal
351,2020-01-15,0,Barishal
352,2020-01-14,0,Barishal
353,2020-01-13,0,Barishal
354,2020-01-12,0,Barishal
355,2020-01-11,0,Barishal
356,2020-01-10,0,Barishal
357,2020-01-09,0,Barishal
358,2020-01-08,0,Barishal
359,2020-01-07,0,Barishal
360,2020-01-06,0,Barishal
361,2020-01-05,1,Barishal
362,2020-01-04,1,Barishal
363,2020-01-03,0,Barishal
364,2020-01-02,1,Barishal
365,2020-01-01,0,Barishal
